hist_B_0,hist_B_1,hist_B_2,hist_B_3,hist_B_4,hist_B_5,hist_B_6,hist_B_7,hist_G_0,hist_G_1,hist_G_2,hist_G_3,hist_G_4,hist_G_5,hist_G_6,hist_G_7,hist_R_0,hist_R_1,hist_R_2,hist_R_3,hist_R_4,hist_R_5,hist_R_6,hist_R_7,label
0.73488736,0.678144,0.0078087207,0.0004338178,0.0002602907,0.0,0.0,0.0,0.87084764,0.33893,0.33412322,0.12262435,0.008693135,0.00040908874,0.0,0.0,0.81279546,0.56462866,0.1427732,0.013115648,0.0013115648,0.0002810496,0.0,0.0,diseased
0.05463258,0.90536404,0.4211015,0.002195436,0.00016887969,0.0,0.0,0.0,0.07530914,0.78500915,0.5496942,0.27453417,0.023573224,0.00083445036,0.0,0.0,0.06937638,0.8904611,0.44941932,0.01675505,0.0023561788,0.0013962542,0.0,0.0,healthy
0.10762035,0.77330655,0.62464374,0.015321275,0.00046428107,0.0,0.0,0.0,0.10192082,0.76451766,0.4579746,0.43846026,0.05530933,0.008809349,0.0,0.0,0.08806812,0.83553237,0.54067135,0.03985361,0.014213526,0.0037159543,0.0,0.0,healthy
0.07038518,0.73853433,0.6693547,0.039690193,0.0013910114,0.0,0.0,0.0,0.04706006,0.73381245,0.62497926,0.23216298,0.12094977,0.013306638,0.0002163681,0.0,0.042872883,0.79381824,0.59553117,0.11416819,0.017512808,0.004019333,0.0,0.0,healthy
0.08649815,0.9148974,0.39428455,0.0045300415,0.00017094496,0.0,0.0,0.0,0.08086367,0.80607975,0.46600488,0.35371196,0.037715074,0.0011719372,0.0,0.0,0.07139427,0.8649137,0.49553376,0.035157632,0.0061143707,8.9917216e-05,0.0,0.0,healthy
0.03463081,0.72279316,0.6888895,0.04244774,0.00036357806,9.0894515e-05,0.0,0.0,0.035730153,0.66133267,0.63166577,0.4010439,0.03865353,0.0055219326,0.0,0.0,0.032268412,0.7102666,0.7025837,0.028652903,0.0057848133,0.0013558157,0.0,0.0,healthy
0.03919563,0.8516613,0.5226084,0.004153179,0.0,0.0,0.0,0.0,0.05185501,0.84625757,0.456688,0.26736158,0.033357024,0.00060649135,0.0,0.0,0.047844764,0.87035257,0.48917753,0.029815027,0.0036938973,8.7949935e-05,0.0,0.0,healthy
0.033771694,0.60428566,0.7859508,0.12635925,0.0036048437,0.0002845929,0.0,0.0,0.038989395,0.61521506,0.68303233,0.38238323,0.08493724,0.0050807707,0.0,0.0,0.03349075,0.68311954,0.7278962,0.047804605,0.0103683695,0.00064228836,0.0,0.0,healthy
0.07520747,0.77366626,0.6290574,0.008437026,0.0,0.0,0.0,0.0,0.07112453,0.7790036,0.5377232,0.30360943,0.08209182,0.0055379407,0.0,0.0,0.06467609,0.7871099,0.61078835,0.05619551,0.007362264,0.0007455457,0.0,0.0,healthy
0.047498934,0.9646242,0.25831506,0.022561995,0.0024541116,0.001504133,7.916489e-05,0.0,0.07786682,0.9896843,0.027375055,0.1129221,0.030188601,0.0069958474,0.00083646004,0.0,0.10645844,0.98606944,0.1266567,0.0153385205,0.0071377275,0.0023539313,7.593327e-05,0.0,healthy
0.069064215,0.9452094,0.31906524,0.0026092737,0.0,0.0,0.0,0.0,0.07159522,0.88520455,0.35987332,0.28388456,0.034449585,0.0009985387,0.0,0.0,0.065726236,0.88550043,0.45920378,0.02604413,0.004751294,0.0003519477,0.0,0.0,healthy
0.097937405,0.9266123,0.36293948,0.008523708,0.00051142246,0.0,0.0,0.0,0.118638776,0.9314116,0.27646723,0.1932256,0.0677797,0.005737449,0.0,0.0,0.12070175,0.922276,0.36407518,0.046382423,0.011461294,0.0021489926,0.0,0.0,healthy
0.3057292,0.9511046,0.04392524,0.0006354465,0.0,0.0,0.0,0.0,0.26716685,0.9091708,0.2533063,0.19334443,0.021996068,0.000602632,0.0,0.0,0.23712379,0.95310277,0.18712215,0.018686617,0.0018771944,8.532702e-05,0.0,0.0,healthy
0.14085664,0.9562287,0.25635242,0.008315032,0.0005820522,0.0,0.0,0.0,0.11073102,0.87657714,0.3320889,0.32604712,0.05166753,0.009583494,0.0,0.0,0.09483761,0.93091977,0.35103813,0.03230732,0.010595411,0.0032133625,0.0,0.0,healthy
0.18214397,0.8631595,0.47085658,0.008562721,0.0001861461,0.0,0.0,0.0,0.13357517,0.7613903,0.50609225,0.317404,0.21322249,0.01019296,0.0,0.0,0.11449113,0.8261084,0.5278474,0.15970355,0.016916895,0.004732703,0.0,0.0,healthy
0.106613375,0.89542913,0.43217596,0.00801141,8.803747e-05,8.803747e-05,0.0,0.0,0.11871786,0.7853992,0.35093272,0.48111376,0.120079815,0.0032914127,0.0,0.0,0.10880451,0.8431639,0.5212957,0.073956765,0.004166578,9.469496e-05,0.0,0.0,healthy
0.08777087,0.69423807,0.71424466,0.013552855,0.00073757034,0.0,0.0,0.0,0.11603265,0.7175954,0.5183426,0.41384187,0.17785333,0.0041610072,0.0,0.0,0.0972896,0.75217634,0.64220965,0.110851176,0.0065842457,0.0009827232,0.0,0.0,healthy
0.13579646,0.9035687,0.40632707,0.0046032695,8.8524415e-05,0.0,0.0,0.0,0.08402032,0.7298607,0.62425625,0.26469558,0.022005321,0.00021057724,0.0,0.0,0.08341076,0.8961175,0.43547258,0.019295864,0.0027189627,0.0,0.0,0.0,healthy
0.104871854,0.85525423,0.5074502,0.006026084,0.0,0.0,0.0,0.0,0.06554996,0.72772986,0.6346238,0.24977876,0.031209297,0.0012525471,0.0,0.0,0.059011843,0.89462304,0.44245884,0.019497305,0.0041594254,0.0,0.0,0.0,healthy
0.10506651,0.7786678,0.6179889,0.026966447,9.330951e-05,0.0,0.0,0.0,0.093673214,0.7298525,0.6212865,0.26299727,0.05806013,0.0022662876,0.0,0.0,0.08333605,0.8145041,0.5733263,0.030078243,0.0055189435,0.00027594718,0.0,0.0,healthy
0.038863286,0.7751066,0.62999904,0.02824785,0.0016193036,8.996131e-05,0.0,0.0,0.04534401,0.7383431,0.6330839,0.22702573,0.020888813,0.0045853495,0.0002037933,0.0,0.04332996,0.80545384,0.5907736,0.017009696,0.007520076,0.0026857415,0.0,0.0,healthy
0.09599844,0.89269745,0.44009563,0.013827299,0.00035228787,0.0,0.0,0.0,0.08952868,0.7735908,0.35856462,0.50253034,0.11134848,0.0060735536,0.0011247322,0.0,0.08057821,0.80654764,0.5784022,0.091392145,0.009091365,0.0019139716,0.0,0.0,healthy
0.0870703,0.74758255,0.6249713,0.2072375,0.0016293857,0.0,0.0,0.0,0.05872571,0.62541693,0.6330251,0.38754213,0.23323855,0.009747992,0.0,0.0,0.049969077,0.6938866,0.7092913,0.11322473,0.010494469,0.00057767716,0.0,0.0,healthy
0.065880604,0.70784634,0.7022021,0.03904721,0.00092528935,9.2528935e-05,0.0,0.0,0.073005185,0.6815841,0.52840686,0.4227255,0.26821205,0.016277362,0.0,0.0,0.06218756,0.71911794,0.675448,0.15031962,0.013071271,0.0022775698,0.0,0.0,healthy
0.075238496,0.5823165,0.80849195,0.039826736,0.0011037432,0.0,0.0,0.0,0.09908126,0.7300725,0.49649778,0.33702183,0.31131163,0.012976371,0.0,0.0,0.085294135,0.7414728,0.6434452,0.16947661,0.013946197,0.0021222474,0.0,0.0,healthy
0.13023712,0.8925834,0.43162775,0.005526832,0.00044571224,8.914245e-05,0.0,0.0,0.075834446,0.8778224,0.32768732,0.3330525,0.07325504,0.002785755,0.0,0.0,0.06940506,0.8951381,0.43727857,0.051675137,0.0051675136,0.0010691407,0.0,0.0,healthy
0.35943577,0.9171503,0.17214288,0.002835086,0.0,0.0,0.0,0.0,0.40632883,0.8093042,0.3033773,0.29599965,0.016432006,0.0,0.0,0.0,0.35475984,0.8930357,0.2761236,0.019446654,0.003209642,9.4401235e-05,0.0,0.0,healthy
0.29847774,0.92755246,0.22483431,0.0026618112,0.00017745407,0.0,0.0,0.0,0.33110887,0.7117411,0.5718633,0.23743765,0.019557726,0.0021730806,0.0,0.0,0.27839515,0.9189236,0.2787612,0.01857798,0.004758891,0.0,0.0,0.0,healthy
0.18652353,0.9535858,0.23637542,0.003115743,8.420927e-05,0.0,0.0,0.0,0.124443926,0.84691596,0.40259406,0.3227302,0.031692002,0.0024297202,0.0,0.0,0.110928036,0.9405217,0.31970337,0.02857107,0.0092942035,0.0009466318,0.0,0.0,healthy
0.23189113,0.8081817,0.5413375,0.0047443276,0.00019364603,0.0,0.0,0.0,0.10119227,0.7275867,0.6565281,0.17092739,0.011503749,0.00020360618,0.0,0.0,0.08442651,0.91617435,0.39131427,0.018905323,0.0035393524,0.0,0.0,0.0,healthy
0.1759795,0.8709369,0.4587476,0.0071130823,0.00046188844,0.00027713308,0.0,0.0,0.14184934,0.89332914,0.27435967,0.31980956,0.06526937,0.005499645,0.0,0.0,0.116290964,0.9358232,0.32706833,0.060006846,0.011611369,0.0014181825,0.0,0.0,healthy
0.103937365,0.7879924,0.60679185,0.008278198,0.0,0.0,0.0,0.0,0.13427967,0.8844667,0.32225,0.29408094,0.096685596,0.0032828625,0.0,0.0,0.12134267,0.929199,0.34467706,0.055212244,0.0038169236,8.8765664e-05,0.0,0.0,healthy
0.14351584,0.92175275,0.36018804,0.0062930207,0.0002622092,0.0,0.0,0.0,0.13616638,0.95541614,0.20875244,0.15732981,0.017561141,0.00027017138,0.0,0.0,0.12989324,0.9734777,0.18730286,0.019323625,0.0036081458,8.018102e-05,0.0,0.0,healthy
0.18172789,0.9055791,0.38325772,0.0038703808,0.00018001771,9.0008856e-05,0.0,0.0,0.15557759,0.9069394,0.25905034,0.25957668,0.1368409,0.0066315206,0.0,0.0,0.14348662,0.94331354,0.280447,0.103785336,0.012055415,0.0019941288,0.0,0.0,healthy
0.17169073,0.98331964,0.05998027,0.0026756998,7.432499e-05,0.0,0.0,0.0,0.20512342,0.9629694,0.041649424,0.16390784,0.04477313,0.0030369372,0.00017353927,0.0,0.21465096,0.9601382,0.17686088,0.027391458,0.005410658,0.0005072492,0.00016908307,0.0,healthy
0.16005673,0.90487427,0.3944255,0.003572695,0.00035726948,8.931737e-05,0.0,0.0,0.11849049,0.8858765,0.3883966,0.22337058,0.02071582,0.0027020634,0.000100076424,0.0,0.10218796,0.9633701,0.24732095,0.016868347,0.0048078867,0.0005704272,0.0,0.0,healthy
0.1687059,0.9813541,0.09203523,0.0034227977,0.0005324352,0.00015212434,0.0,0.0,0.1724046,0.94827104,0.09804654,0.24557365,0.03374923,0.00045730663,0.0,0.0,0.17512293,0.957541,0.22107102,0.059385747,0.0069355615,0.00026008356,8.669452e-05,0.0,healthy
0.26026088,0.9640275,0.05397367,0.0014059711,7.810951e-05,0.0,0.0,0.0,0.22754721,0.8877531,0.23116244,0.3171838,0.07794024,0.00053165236,0.0,0.0,0.2288577,0.9282587,0.28332993,0.0750155,0.007529437,0.0,0.0,0.0,healthy
0.22064182,0.9731384,0.06557536,0.004320259,0.00030858995,0.0,0.0,0.0,0.275572,0.9381802,0.019729812,0.1917664,0.0818695,0.0034112292,0.0,0.0,0.28994966,0.9336434,0.20014466,0.06434199,0.006388567,0.0007301219,9.126524e-05,0.0,healthy
0.2153014,0.9749195,0.056284957,0.0030506752,0.0,0.0,0.0,0.0,0.20911217,0.9172578,0.25145018,0.22646381,0.019929608,0.00029745686,0.0,0.0,0.180508,0.9639825,0.19437407,0.019180013,0.00232485,0.0,0.0,0.0,healthy
0.31775084,0.9470803,0.045450237,0.002725411,0.00024047744,8.0159145e-05,0.0,0.0,0.24908416,0.9090567,0.17345497,0.2841367,0.027318908,0.002510929,0.0,0.0,0.22744013,0.9420122,0.24528898,0.026154732,0.0056550773,0.0011486876,0.0,0.0,healthy
0.17231986,0.97362703,0.14950234,0.0022975982,0.0003169101,0.0,0.0,0.0,0.15666462,0.934464,0.1713311,0.26847267,0.028285345,0.0011428422,0.0,0.0,0.14890426,0.96368843,0.22041148,0.02331036,0.0027375156,8.295502e-05,0.0,0.0,healthy
0.21753779,0.9591891,0.1806459,0.0008290312,8.290312e-05,0.0,0.0,0.0,0.14894687,0.94879067,0.26148054,0.09606317,0.003294103,8.902981e-05,0.0,0.0,0.12783432,0.98439264,0.120466575,0.010785784,0.0009874309,0.0,0.0,0.0,healthy
0.24541932,0.96701956,0.06803704,0.0036840334,7.838369e-05,0.0,0.0,0.0,0.2996371,0.9302307,0.05057837,0.20025669,0.04702573,0.004020092,0.0,0.0,0.28017494,0.93760455,0.20299299,0.03390652,0.006602849,0.0006245938,0.0,0.0,healthy
0.20271744,0.9693506,0.13873097,0.004335343,0.00016056826,8.028413e-05,0.0,0.0,0.24972214,0.93617725,0.0654257,0.23362312,0.048484284,9.3599e-05,0.0,0.0,0.23934473,0.9424143,0.22919017,0.04507199,0.0031176277,0.00026722523,0.0,0.0,healthy
0.1830851,0.9213457,0.34293112,0.0002650846,8.8361536e-05,0.0,0.0,0.0,0.10887336,0.94789827,0.16902082,0.2439979,0.039146513,0.00018421888,0.0,0.0,0.10144321,0.96120113,0.25488326,0.028877994,0.0014809228,8.227349e-05,0.0,0.0,healthy
0.42878756,0.90255636,0.039117757,0.0017590425,0.00016752786,0.0,0.0,0.0,0.40525264,0.8834429,0.20588335,0.113403626,0.006711442,0.0023687442,0.0,0.0,0.3713518,0.9103315,0.18093602,0.025066704,0.0052867956,0.00045575824,0.0,0.0,healthy
0.20223422,0.97221,0.11791069,0.002449887,0.0,0.0,0.0,0.0,0.23130868,0.90286684,0.23789361,0.26214287,0.07755583,0.0007316587,0.0,0.0,0.20599481,0.9491655,0.22679967,0.071611546,0.009196994,0.00017858241,0.0,0.0,healthy
0.19209024,0.8583346,0.47396284,0.041496847,0.0005736891,9.561486e-05,0.0,0.0,0.21538037,0.9280936,0.07306444,0.18425842,0.22001775,0.067499585,0.00010305281,0.0,0.21862806,0.9376714,0.17113471,0.18789123,0.089434244,0.019631907,9.9151046e-05,0.0,healthy
0.14511058,0.9397431,0.30803415,0.030673075,8.689256e-05,0.0,0.0,0.0,0.14087588,0.9355383,0.17501892,0.2685536,0.04657607,0.000382555,0.0,0.0,0.13307767,0.95581734,0.2572664,0.05000028,0.0041880575,0.0,0.0,0.0,healthy
0.30417746,0.8742123,0.3784345,0.003908266,0.00095323555,9.532356e-05,0.0,0.0,0.15229066,0.8192624,0.4994626,0.2358867,0.022510692,0.0021136801,0.0,0.0,0.12212238,0.96622765,0.22561453,0.023472447,0.005991219,0.0012310724,0.0,0.0,healthy
0.15347843,0.97576314,0.15584448,0.006546099,0.0005520807,0.0,0.0,0.0,0.17319985,0.8685751,0.06315973,0.43974832,0.1346652,0.008757874,0.0,0.0,0.17548648,0.8699045,0.4511811,0.09375573,0.010754046,0.00068434834,0.0,0.0,healthy
0.16564207,0.9305833,0.32601172,0.017135387,0.0003514951,0.0,0.0,0.0,0.20333256,0.9006503,0.17733334,0.33001402,0.08441978,0.0013465732,0.0,0.0,0.18144003,0.92341,0.33092082,0.06981297,0.0033156553,9.210154e-05,0.0,0.0,healthy
0.24932128,0.93037236,0.26862988,0.009164915,0.00035591904,0.0,0.0,0.0,0.1991823,0.9220963,0.17226845,0.2800228,0.044328697,0.0032652835,0.0,0.0,0.18431228,0.9538009,0.23341009,0.041450713,0.009645764,0.001129684,0.0,0.0,healthy
0.11984736,0.79352057,0.596147,0.02387584,0.00065541524,0.0,0.0,0.0,0.14243479,0.927393,0.12838338,0.26808876,0.17640078,0.013545963,0.0,0.0,0.1363424,0.9442496,0.26060033,0.14621294,0.022600738,0.0013837186,0.0,0.0,healthy
0.1984112,0.9765034,0.08407646,0.0023097927,0.00015398618,0.0,0.0,0.0,0.25955996,0.89123154,0.18951179,0.31867278,0.029401666,0.0018569473,0.0,0.0,0.23920117,0.9383298,0.2489248,0.018651681,0.0029170874,0.00026518977,0.0,0.0,healthy
0.29661095,0.9397139,0.17000978,0.007508046,8.629938e-05,0.0,0.0,0.0,0.38504276,0.8397046,0.14055376,0.34645078,0.08277542,0.0017541811,0.0,0.0,0.35118553,0.87537134,0.32296705,0.07777533,0.00608243,0.0002991359,0.0,0.0,healthy
0.25063992,0.9559077,0.15301175,0.0027442325,8.3158564e-05,8.3158564e-05,0.0,0.0,0.27985755,0.88404197,0.2148639,0.29781634,0.07269027,0.0021379492,0.0,0.0,0.24093759,0.93223685,0.26627555,0.044318713,0.0040867664,9.081703e-05,0.0,0.0,healthy
0.14621301,0.97748274,0.15213951,0.001715566,7.798027e-05,0.0,0.0,0.0,0.1705228,0.9134311,0.17169611,0.32667238,0.019262034,0.0003911073,0.0,0.0,0.1602932,0.94239557,0.2927131,0.022142345,0.005036298,8.6832726e-05,0.0,0.0,healthy
0.1516181,0.98480767,0.084589295,0.0032131977,7.4725525e-05,0.0,0.0,0.0,0.19058296,0.90404236,0.12718616,0.35996825,0.025123192,0.0009813746,0.0,0.0,0.1929813,0.9260585,0.32328415,0.024999442,0.006025045,0.0,0.0,0.0,healthy
0.1411846,0.9011323,0.40923724,0.023500752,0.0001800824,0.0,0.0,0.0,0.15092394,0.9185457,0.163926,0.31384978,0.090114295,0.0013002063,0.0,0.0,0.13790528,0.9474409,0.28151277,0.06360136,0.006579451,0.00026317802,0.0,0.0,healthy
0.08949034,0.98661983,0.13623902,0.003413396,0.0,0.0,0.0,0.0,0.12105053,0.9648802,0.043257505,0.20175089,0.10845211,0.004052638,0.0,0.0,0.13007739,0.96637523,0.1997617,0.094805084,0.017464094,0.0010323602,0.0,0.0,healthy
0.06454842,0.8640905,0.4991336,0.0068314476,0.00035033064,0.0,0.0,0.0,0.08229278,0.9397855,0.27500373,0.16505906,0.084470846,0.0049243094,0.0,0.0,0.07789393,0.9706288,0.22518717,0.03261608,0.006250747,0.0004006889,0.0,0.0,healthy
0.059825398,0.9642493,0.25773984,0.0146398125,7.913412e-05,0.0,0.0,0.0,0.08966734,0.9746706,0.01662372,0.04575721,0.19016528,0.05868677,0.0,0.0,0.10831053,0.97648317,0.07631545,0.1577805,0.06348365,0.0007597777,0.0,0.0,healthy
0.49734092,0.8582512,0.12662722,0.0047201547,0.00027231663,0.0,0.0,0.0,0.55367976,0.6921289,0.21526155,0.4076428,0.043425865,0.0004669448,0.0,0.0,0.49009132,0.7890197,0.364575,0.064806335,0.011973942,0.0004201383,0.0,0.0,healthy
0.13522726,0.9885076,0.06750429,0.0030617493,7.2898794e-05,0.0,0.0,0.0,0.1435868,0.93354833,0.12026448,0.30393943,0.032033063,0.001217631,0.0,0.0,0.15836115,0.9561892,0.24496359,0.024174038,0.0056830193,0.00033928474,0.0,0.0,healthy
0.13854389,0.9885608,0.059459023,0.004215921,0.00014537659,0.0,0.0,0.0,0.18764055,0.90193856,0.09129248,0.37664223,0.033153072,0.0022361309,0.0,0.0,0.19818969,0.9243422,0.3247053,0.028959224,0.00633483,0.00018099515,0.0,0.0,healthy
0.3932672,0.90811396,0.14335367,0.010931496,0.00044436974,0.0,0.0,0.0,0.50287294,0.76442593,0.23734148,0.3246395,0.032395747,0.0006820157,0.0,0.0,0.5173852,0.7974143,0.30779722,0.040120833,0.00969842,0.00020417727,0.0,0.0,healthy
0.4438281,0.8763068,0.18731207,0.004152238,0.00018454391,0.0,0.0,0.0,0.45893148,0.7080489,0.27053422,0.4626971,0.027771238,0.0,0.0,0.0,0.4734933,0.7932244,0.38178986,0.028721431,0.0032824492,0.00010257654,0.0,0.0,healthy
0.4562429,0.88962775,0.020105055,0.00075081113,8.342346e-05,0.0,0.0,0.0,0.34495717,0.7660848,0.53479576,0.08899019,0.013781194,0.0017092953,0.0,0.0,0.3068963,0.9486335,0.075590625,0.011622986,0.0077486574,8.2432525e-05,0.0,0.0,healthy
0.3863152,0.9212004,0.04603928,0.005557895,0.0,0.0,0.0,0.0,0.3939207,0.7571356,0.25965607,0.4491443,0.04903577,0.0039695622,0.0,0.0,0.37110937,0.83236593,0.40586865,0.067558825,0.0122740455,0.0007220027,0.0,0.0,healthy
0.1328115,0.9828969,0.12722991,0.009328154,0.0004587617,0.0,0.0,0.0,0.18146978,0.9265611,0.06505521,0.31700146,0.061536137,0.0066576963,0.0,0.0,0.2120321,0.9298691,0.2971558,0.043430466,0.013989181,0.0015543535,0.0,0.0,healthy
0.13301696,0.9855417,0.09699153,0.039643362,0.00592726,7.6977405e-05,0.0,0.0,0.46694642,0.7773985,0.10289584,0.40529713,0.05249563,0.0018748438,0.0,0.0,0.6664233,0.7131968,0.21583197,0.025269583,0.0028737958,0.0,0.0,0.0,healthy
0.0629013,0.9887934,0.12708323,0.045725856,0.009491693,0.0002259927,0.0,0.0,0.15577185,0.9494794,0.038515512,0.2616895,0.06515241,0.0037795596,0.0,0.0,0.3807021,0.8987844,0.21597613,0.024276387,0.004185584,0.0,0.0,0.0,healthy
0.20423973,0.97282183,0.10628475,0.024188392,0.0047255466,0.0,0.0,0.0,0.6078283,0.7269951,0.21467791,0.23477967,0.027431684,0.00788522,0.0,0.0,0.6479995,0.7417189,0.17223834,0.014813078,0.007842218,0.0016458975,0.0,0.0,healthy
0.028419415,0.95157534,0.27097782,0.14062859,0.022113588,0.0015548617,0.0,0.0,0.12887713,0.94804627,0.014915095,0.27972502,0.07725483,0.012592984,0.0018755508,0.0,0.3097498,0.8941617,0.32163745,0.03019845,0.012750456,0.002204966,0.0,0.0,healthy
0.13425581,0.92643446,0.35159758,0.008586127,0.0,8.6728556e-05,0.0,0.0,0.16626638,0.8942322,0.26072162,0.3146062,0.075585164,0.0061851935,0.0,0.0,0.15489347,0.9471238,0.27328393,0.06421329,0.011990033,0.0036414175,0.0,0.0,healthy
0.055596042,0.9728068,0.20123619,0.09657024,0.027095841,0.00016521855,0.0,0.0,0.17940402,0.92808616,0.09000168,0.2749996,0.15023588,0.013185596,0.0006992362,0.0,0.37432092,0.8667076,0.3268369,0.040346563,0.015861057,9.9131605e-05,0.0,0.0,healthy
0.28348765,0.9550104,0.081185825,0.030983161,0.0062132007,0.0004142134,0.0,0.0,0.5455691,0.606252,0.55699044,0.15470675,0.025265308,0.0013844004,0.0,0.0,0.6131544,0.78342366,0.099848114,0.017767226,0.0019432904,0.0,0.0,0.0,healthy
0.47677976,0.87802666,0.04169687,0.003417776,0.0,0.0,0.0,0.0,0.306684,0.82749856,0.43965563,0.1658652,0.019456644,0.00204241,0.0,0.0,0.31645915,0.9361185,0.15041469,0.029591214,0.0059709274,8.7807755e-05,0.0,0.0,healthy
0.08045202,0.59881234,0.78708565,0.12418441,0.0050647757,0.00019479907,0.0,0.0,0.123434,0.83040446,0.3027019,0.073816195,0.44323018,0.040515658,0.0045510735,0.0,0.13448071,0.9164359,0.18404675,0.32738897,0.03164825,0.0013633092,9.737923e-05,0.0,healthy
0.16971503,0.91443074,0.36701214,0.01751955,0.0028750033,0.00044921925,0.0,0.0,0.13152857,0.8424271,0.3137359,0.41530815,0.04434392,0.011810728,0.0,0.0,0.113800265,0.9558209,0.26922035,0.028872173,0.011143646,0.0043054996,0.0,0.0,healthy
0.06213973,0.9865155,0.14562345,0.041249882,0.00423852,0.00030275143,0.0,0.0,0.32762063,0.8876452,0.22843656,0.2268705,0.03226092,0.007517108,0.00020880856,0.0,0.45538396,0.86323625,0.21638404,0.02232838,0.011212105,0.0015332793,0.0,0.0,healthy
0.03893224,0.94573283,0.22205119,0.22489095,0.064581715,0.0044886586,0.00018321055,0.0,0.1342555,0.8913103,0.12767333,0.38354236,0.15400203,0.020477882,0.00052239496,0.0,0.37519544,0.83183897,0.40549454,0.049402956,0.020130934,0.00071896194,0.0,0.0,healthy
0.19942269,0.9449513,0.25389135,0.053226694,0.0019516455,0.0,0.0,0.0,0.63691866,0.5758866,0.1674227,0.47875768,0.072549835,0.013655043,0.000237479,0.0,0.71800375,0.56151986,0.41001543,0.029241411,0.013667181,0.0033903085,0.0,0.0,healthy
0.09150501,0.81510717,0.5698437,0.049033936,0.0100318,0.0005625308,0.0,0.0,0.08139716,0.81500775,0.22128053,0.4449788,0.28425685,0.036841713,0.0025328677,0.0,0.08859187,0.8755127,0.46892756,0.07134224,0.024374483,0.007218597,0.0,0.0,healthy
0.21837881,0.8016994,0.5327564,0.16048644,0.0018843809,0.0,0.0,0.0,0.077307135,0.7814743,0.43056715,0.43549687,0.08907127,0.01815037,0.0035852585,0.0,0.08769168,0.92331076,0.37115195,0.04375797,0.011598499,0.002108818,0.0,0.0,healthy
0.09734127,0.9592152,0.2310635,0.123695284,0.04170501,0.0007986066,0.0,0.0,0.054043356,0.9025343,0.19268969,0.33728388,0.17710224,0.015997654,0.00051274535,0.0,0.15118602,0.92745423,0.33890867,0.044275906,0.012328859,0.00026997505,0.0,0.0,healthy
0.21803358,0.9671579,0.1300066,0.012528796,0.0019525395,0.0017084721,0.0011389814,0.00040677906,0.34938645,0.7837395,0.35200447,0.36271453,0.09008363,0.009639068,0.002142015,0.0,0.33262852,0.9076317,0.25303158,0.03744075,0.011222794,0.0032065127,0.0,0.0,healthy
0.15827551,0.97930545,0.12590626,0.0075295363,0.00077624083,0.0,0.0,0.0,0.18990143,0.93634015,0.048124433,0.2868921,0.050349843,0.0067689475,0.0008345278,0.0,0.20100604,0.93725014,0.2820728,0.038782764,0.009067267,0.0026932475,0.0,0.0,healthy
0.27275,0.8294763,0.48731855,0.00985961,0.0,0.0,0.0,0.0,0.19604309,0.7447099,0.4902808,0.40512493,0.04950117,0.0047308807,0.00011538734,0.0,0.16721588,0.9082821,0.3813405,0.0391826,0.0103015285,0.00064384553,0.0,0.0,healthy
0.31648713,0.9118626,0.26136655,0.005475556,0.0,0.0,0.0,0.0,0.31199306,0.84788305,0.26597604,0.3236942,0.090683885,0.0031503085,0.0,0.0,0.29688966,0.89943504,0.31509605,0.05943573,0.007417425,0.0,0.0,0.0,healthy
0.52860177,0.84842086,0.027609047,0.00017148476,0.0,0.0,0.0,0.0,0.49052012,0.74384546,0.44754142,0.07426546,0.01656358,0.0009743282,0.0,0.0,0.44439054,0.8931276,0.06797993,0.013995868,0.0047811973,0.0,0.0,0.0,healthy
0.2773007,0.9574949,0.079389475,0.0022499042,8.035372e-05,0.0,0.0,0.0,0.33425593,0.83857006,0.10367581,0.4141705,0.052743606,0.0023441603,0.0,0.0,0.33959562,0.88466245,0.3179316,0.030811056,0.0041402355,0.0003851382,0.0,0.0,healthy
0.30867767,0.9460706,0.09828337,0.0028979932,0.00066239847,0.0,0.0,0.0,0.38805768,0.86520606,0.012393465,0.3041478,0.090309754,0.0037586738,0.0005079289,0.0,0.38282743,0.85907584,0.33691198,0.043629605,0.0037765945,0.0020870655,0.0,0.0,healthy
0.18457553,0.9568322,0.22446792,0.004265225,8.3631865e-05,0.0,0.0,0.0,0.24911906,0.858851,0.09233084,0.4361377,0.03955572,0.0029718028,0.0,0.0,0.25792012,0.86695755,0.42497537,0.034985397,0.0055393544,0.0017492698,9.7181655e-05,0.0,healthy
0.02719318,0.99198747,0.12286245,0.011201336,0.00084538385,0.0001408973,0.0,0.0,0.14380023,0.9643226,0.05355913,0.2129449,0.03444317,0.0017221585,0.0,0.0,0.24290161,0.9496814,0.19672096,0.01942177,0.0052654576,0.00025895692,0.0,0.0,healthy
0.3231644,0.8744789,0.3612857,0.018001711,0.0002887975,0.0,0.0,0.0,0.3585749,0.76172817,0.143705,0.5104163,0.10004343,0.0030941267,0.0,0.0,0.3446022,0.7994007,0.4804897,0.10616211,0.008174483,0.00053081056,0.0,0.0,healthy
0.20594122,0.9735047,0.09933083,0.0031309952,0.0005479242,0.0,0.0,0.0,0.66351277,0.63660735,0.30415812,0.24607477,0.037413526,0.0041570584,0.0,0.0,0.62854207,0.75665444,0.17716834,0.03117303,0.0069381977,0.0005863266,0.0,0.0,healthy
